tbl_PhysicalSites.PhysicalSiteID,OrganisationID,PostCode,ActualSalesId,tbl_ActualSales.PhysicalSiteID,WorkDate,Type,ActualSalesValue
1547,242,SN13 0HB,36811954,1547,15-Mar-21,Food,0
1547,242,SN13 0HB,36811955,1547,15-Mar-21,Drink,0
1547,242,SN13 0HB,36811956,1547,15-Mar-21,Accommodation,0
1579,242,TA6 4TY,36811975,1579,15-Mar-21,Food,0
1579,242,TA6 4TY,36811976,1579,15-Mar-21,Drink,0
1579,242,TA6 4TY,36811977,1579,15-Mar-21,Accommodation,0
1541,242,BH20 5RN,36811996,1541,15-Mar-21,Food,0
1541,242,BH20 5RN,36811997,1541,15-Mar-21,Drink,0
1541,242,BH20 5RN,36811998,1541,15-Mar-21,Accommodation,0
1552,242,SN13 8HN,36812017,1552,15-Mar-21,Food,0
1552,242,SN13 8HN,36812018,1552,15-Mar-21,Drink,0
1552,242,SN13 8HN,36812019,1552,15-Mar-21,Accommodation,0
1723,269,BH21 1HS,36812038,1723,15-Mar-21,Food,0
1723,269,BH21 1HS,36812039,1723,15-Mar-21,Drink,0
1723,269,BH21 1HS,36812040,1723,15-Mar-21,Accommodation,0
1725,269,BH2 6DT,36812080,1725,15-Mar-21,Food,0
1725,269,BH2 6DT,36812081,1725,15-Mar-21,Drink,0
1725,269,BH2 6DT,36812082,1725,15-Mar-21,Accommodation,0
1726,269,BH14 8UB,36812101,1726,15-Mar-21,Food,0
1726,269,BH14 8UB,36812102,1726,15-Mar-21,Drink,0
1726,269,BH14 8UB,36812103,1726,15-Mar-21,Accommodation,0
1845,300,LA14 4QW,36812122,1845,21-Mar-21,Food,-100.25
1845,300,LA14 4QW,36812123,1845,21-Mar-21,Drink,0
1845,300,LA14 4QW,36812124,1845,21-Mar-21,Accommodation,0
1861,305,NE40 3HJ,36812149,1861,15-Mar-21,Food,0
1861,305,NE40 3HJ,36812150,1861,15-Mar-21,Drink,0
1861,305,NE40 3HJ,36812151,1861,15-Mar-21,Accommodation,0
1862,305,NE30 3ER,36812170,1862,15-Mar-21,Food,0
1862,305,NE30 3ER,36812171,1862,15-Mar-21,Drink,0
1862,305,NE30 3ER,36812172,1862,15-Mar-21,Accommodation,0
1863,305,NE6 1DL,36812191,1863,15-Mar-21,Food,0
1863,305,NE6 1DL,36812192,1863,15-Mar-21,Drink,0
1863,305,NE6 1DL,36812193,1863,15-Mar-21,Accommodation,0
1864,305,NE1 5PE,36812212,1864,15-Mar-21,Food,0
1864,305,NE1 5PE,36812213,1864,15-Mar-21,Drink,0
1864,305,NE1 5PE,36812214,1864,15-Mar-21,Accommodation,0
1865,305,NE1 6SG,36812233,1865,15-Mar-21,Food,0
1865,305,NE1 6SG,36812234,1865,15-Mar-21,Drink,0
1865,305,NE1 6SG,36812235,1865,15-Mar-21,Accommodation,0
1867,305,NE2 2AN,36812275,1867,15-Mar-21,Food,0
1867,305,NE2 2AN,36812276,1867,15-Mar-21,Drink,0
1867,305,NE2 2AN,36812277,1867,15-Mar-21,Accommodation,0
1625,256,LU7 2NN,36812335,1625,21-Mar-21,Food,1720.42
1625,256,LU7 2NN,36812336,1625,21-Mar-21,Drink,0
1625,256,LU7 2NN,36812337,1625,21-Mar-21,Accommodation,0
1627,256,HP3 8PR,36812338,1627,21-Mar-21,Food,3100.21
1627,256,HP3 8PR,36812339,1627,21-Mar-21,Drink,0
1627,256,HP3 8PR,36812340,1627,21-Mar-21,Accommodation,0
1626,256,MK3 5JB,36812341,1626,21-Mar-21,Food,2730.48
1626,256,MK3 5JB,36812342,1626,21-Mar-21,Drink,0
1626,256,MK3 5JB,36812343,1626,21-Mar-21,Accommodation,0
1093,4,HG3 1BQ,36812344,1093,21-Mar-21,Food,59.17
1093,4,HG3 1BQ,36812345,1093,21-Mar-21,Drink,183.83
1093,4,HG3 1BQ,36812346,1093,21-Mar-21,Accommodation,0
1163,201,LS1 4JJ,36812350,1163,21-Mar-21,Food,488.78
1163,201,LS1 4JJ,36812351,1163,21-Mar-21,Drink,2.82
1163,201,LS1 4JJ,36812352,1163,21-Mar-21,Accommodation,0
1403,230,E9 5EN,36812419,1403,21-Mar-21,Food,1545.76
1403,230,E9 5EN,36812420,1403,21-Mar-21,Drink,75.89
1403,230,E9 5EN,36812421,1403,21-Mar-21,Accommodation,0
1839,297,CV32 6QP,36812425,1839,21-Mar-21,Food,3566.27
1839,297,CV32 6QP,36812426,1839,21-Mar-21,Drink,200
1839,297,CV32 6QP,36812427,1839,21-Mar-21,Accommodation,0
1992,329,SW15 2NA,36812431,1992,21-Mar-21,Food,1321.14
1992,329,SW15 2NA,36812432,1992,21-Mar-21,Drink,0
1992,329,SW15 2NA,36812433,1992,21-Mar-21,Accommodation,0
2479,416,W1U 8EJ,36812455,2479,15-Mar-21,Drink,0
2479,416,W1U 8EJ,36812456,2479,15-Mar-21,Food,825.11
2479,416,W1U 8EJ,36812457,2479,15-Mar-21,Accommodation,0
2479,416,W1U 8EJ,36812458,2479,16-Mar-21,Drink,0
2479,416,W1U 8EJ,36812459,2479,16-Mar-21,Food,1371.39
2479,416,W1U 8EJ,36812460,2479,16-Mar-21,Accommodation,0
2479,416,W1U 8EJ,36812461,2479,17-Mar-21,Drink,0
2479,416,W1U 8EJ,36812462,2479,17-Mar-21,Food,1081.69
2479,416,W1U 8EJ,36812463,2479,17-Mar-21,Accommodation,0
2479,416,W1U 8EJ,36812464,2479,18-Mar-21,Drink,0
2479,416,W1U 8EJ,36812465,2479,18-Mar-21,Food,1089.51
2479,416,W1U 8EJ,36812466,2479,18-Mar-21,Accommodation,0
2479,416,W1U 8EJ,36812467,2479,19-Mar-21,Drink,0
2479,416,W1U 8EJ,36812468,2479,19-Mar-21,Food,1126.64
2479,416,W1U 8EJ,36812469,2479,19-Mar-21,Accommodation,0
2479,416,W1U 8EJ,36812470,2479,20-Mar-21,Drink,0
2479,416,W1U 8EJ,36812471,2479,20-Mar-21,Food,0
2479,416,W1U 8EJ,36812472,2479,20-Mar-21,Accommodation,0
2479,416,W1U 8EJ,36812473,2479,21-Mar-21,Drink,0
2479,416,W1U 8EJ,36812474,2479,21-Mar-21,Food,0
2479,416,W1U 8EJ,36812475,2479,21-Mar-21,Accommodation,0
2027,335,BA7 7NG,36812560,2027,15-Mar-21,Drink,657.5
2027,335,BA7 7NG,36812561,2027,15-Mar-21,Food,545
2027,335,BA7 7NG,36812562,2027,15-Mar-21,Accommodation,0
2027,335,BA7 7NG,36812563,2027,16-Mar-21,Drink,684
2027,335,BA7 7NG,36812564,2027,16-Mar-21,Food,568
2027,335,BA7 7NG,36812565,2027,16-Mar-21,Accommodation,0
2027,335,BA7 7NG,36812566,2027,17-Mar-21,Drink,1249.5
2027,335,BA7 7NG,36812567,2027,17-Mar-21,Food,1132
2027,335,BA7 7NG,36812568,2027,17-Mar-21,Accommodation,0
2027,335,BA7 7NG,36812569,2027,18-Mar-21,Drink,851.5
2027,335,BA7 7NG,36812570,2027,18-Mar-21,Food,775
2027,335,BA7 7NG,36812571,2027,18-Mar-21,Accommodation,0
2027,335,BA7 7NG,36812572,2027,19-Mar-21,Drink,856
2027,335,BA7 7NG,36812573,2027,19-Mar-21,Food,564.5
2027,335,BA7 7NG,36812574,2027,19-Mar-21,Accommodation,0
2027,335,BA7 7NG,36812575,2027,20-Mar-21,Drink,1394
2027,335,BA7 7NG,36812576,2027,20-Mar-21,Food,1558.5
2027,335,BA7 7NG,36812577,2027,20-Mar-21,Accommodation,0
2027,335,BA7 7NG,36812578,2027,21-Mar-21,Drink,1703.5
2027,335,BA7 7NG,36812579,2027,21-Mar-21,Food,2055
2027,335,BA7 7NG,36812580,2027,21-Mar-21,Accommodation,0
2017,335,BA7 7NG,36812593,2017,15-Mar-21,Drink,0
2017,335,BA7 7NG,36812594,2017,15-Mar-21,Food,0
2017,335,BA7 7NG,36812595,2017,15-Mar-21,Accommodation,0
2017,335,BA7 7NG,36812596,2017,16-Mar-21,Drink,0
2017,335,BA7 7NG,36812597,2017,16-Mar-21,Food,0
2017,335,BA7 7NG,36812598,2017,16-Mar-21,Accommodation,0
2017,335,BA7 7NG,36812599,2017,17-Mar-21,Drink,0
2017,335,BA7 7NG,36812600,2017,17-Mar-21,Food,0
2017,335,BA7 7NG,36812601,2017,17-Mar-21,Accommodation,0
2017,335,BA7 7NG,36812602,2017,18-Mar-21,Drink,0
2017,335,BA7 7NG,36812603,2017,18-Mar-21,Food,0
2017,335,BA7 7NG,36812604,2017,18-Mar-21,Accommodation,0
2017,335,BA7 7NG,36812605,2017,19-Mar-21,Drink,0
2017,335,BA7 7NG,36812606,2017,19-Mar-21,Food,0
2017,335,BA7 7NG,36812607,2017,19-Mar-21,Accommodation,0
2017,335,BA7 7NG,36812608,2017,20-Mar-21,Drink,77.5
2017,335,BA7 7NG,36812609,2017,20-Mar-21,Food,433.5
2017,335,BA7 7NG,36812610,2017,20-Mar-21,Accommodation,0
2017,335,BA7 7NG,36812611,2017,21-Mar-21,Drink,87
2017,335,BA7 7NG,36812612,2017,21-Mar-21,Food,1141.5
2017,335,BA7 7NG,36812613,2017,21-Mar-21,Accommodation,0
873,156,GU21 4XB,36812773,873,15-Mar-21,Drink,0
873,156,GU21 4XB,36812774,873,15-Mar-21,Food,0
873,156,GU21 4XB,36812775,873,15-Mar-21,Accommodation,0
873,156,GU21 4XB,36812776,873,16-Mar-21,Drink,0
873,156,GU21 4XB,36812777,873,16-Mar-21,Food,0
873,156,GU21 4XB,36812778,873,16-Mar-21,Accommodation,0
873,156,GU21 4XB,36812779,873,17-Mar-21,Drink,0
873,156,GU21 4XB,36812780,873,17-Mar-21,Food,0
873,156,GU21 4XB,36812781,873,17-Mar-21,Accommodation,0
873,156,GU21 4XB,36812782,873,18-Mar-21,Drink,0
873,156,GU21 4XB,36812783,873,18-Mar-21,Food,0
873,156,GU21 4XB,36812784,873,18-Mar-21,Accommodation,0
873,156,GU21 4XB,36812785,873,19-Mar-21,Drink,0
873,156,GU21 4XB,36812786,873,19-Mar-21,Food,0
873,156,GU21 4XB,36812787,873,19-Mar-21,Accommodation,0
873,156,GU21 4XB,36812788,873,20-Mar-21,Drink,0
873,156,GU21 4XB,36812789,873,20-Mar-21,Food,0
873,156,GU21 4XB,36812790,873,20-Mar-21,Accommodation,0
873,156,GU21 4XB,36812791,873,21-Mar-21,Drink,0
873,156,GU21 4XB,36812792,873,21-Mar-21,Food,0
873,156,GU21 4XB,36812793,873,21-Mar-21,Accommodation,0
1877,305,NE2 2AN,36812794,1877,15-Mar-21,Drink,0
1877,305,NE2 2AN,36812795,1877,15-Mar-21,Food,0
1877,305,NE2 2AN,36812796,1877,15-Mar-21,Accommodation,0
1877,305,NE2 2AN,36812797,1877,16-Mar-21,Drink,0
1877,305,NE2 2AN,36812798,1877,16-Mar-21,Food,0
1877,305,NE2 2AN,36812799,1877,16-Mar-21,Accommodation,0
1877,305,NE2 2AN,36812800,1877,17-Mar-21,Drink,0
1877,305,NE2 2AN,36812801,1877,17-Mar-21,Food,0
1877,305,NE2 2AN,36812802,1877,17-Mar-21,Accommodation,0
1877,305,NE2 2AN,36812803,1877,18-Mar-21,Drink,0
1877,305,NE2 2AN,36812804,1877,18-Mar-21,Food,0
1877,305,NE2 2AN,36812805,1877,18-Mar-21,Accommodation,0
1877,305,NE2 2AN,36812806,1877,19-Mar-21,Drink,0
1877,305,NE2 2AN,36812807,1877,19-Mar-21,Food,0
1877,305,NE2 2AN,36812808,1877,19-Mar-21,Accommodation,0
1877,305,NE2 2AN,36812809,1877,20-Mar-21,Drink,0
1877,305,NE2 2AN,36812810,1877,20-Mar-21,Food,0
1877,305,NE2 2AN,36812811,1877,20-Mar-21,Accommodation,0
1877,305,NE2 2AN,36812812,1877,21-Mar-21,Drink,0
1877,305,NE2 2AN,36812813,1877,21-Mar-21,Food,0
1877,305,NE2 2AN,36812814,1877,21-Mar-21,Accommodation,0
1879,305,NE1 5JE,36812836,1879,15-Mar-21,Drink,0
1879,305,NE1 5JE,36812837,1879,15-Mar-21,Food,0
1879,305,NE1 5JE,36812838,1879,15-Mar-21,Accommodation,0
1879,305,NE1 5JE,36812839,1879,16-Mar-21,Drink,0
1879,305,NE1 5JE,36812840,1879,16-Mar-21,Food,0
1879,305,NE1 5JE,36812841,1879,16-Mar-21,Accommodation,0
1879,305,NE1 5JE,36812842,1879,17-Mar-21,Drink,0
1879,305,NE1 5JE,36812843,1879,17-Mar-21,Food,0
1879,305,NE1 5JE,36812844,1879,17-Mar-21,Accommodation,0
1879,305,NE1 5JE,36812845,1879,18-Mar-21,Drink,0
1879,305,NE1 5JE,36812846,1879,18-Mar-21,Food,0
1879,305,NE1 5JE,36812847,1879,18-Mar-21,Accommodation,0
1879,305,NE1 5JE,36812848,1879,19-Mar-21,Drink,0
1879,305,NE1 5JE,36812849,1879,19-Mar-21,Food,0
1879,305,NE1 5JE,36812850,1879,19-Mar-21,Accommodation,0
1879,305,NE1 5JE,36812851,1879,20-Mar-21,Drink,0
1879,305,NE1 5JE,36812852,1879,20-Mar-21,Food,0
1879,305,NE1 5JE,36812853,1879,20-Mar-21,Accommodation,0
1879,305,NE1 5JE,36812854,1879,21-Mar-21,Drink,0
1879,305,NE1 5JE,36812855,1879,21-Mar-21,Food,0
1879,305,NE1 5JE,36812856,1879,21-Mar-21,Accommodation,0
1638,257,OX14 1RB,36812890,1638,15-Mar-21,Accommodation,0
1638,257,OX14 1RB,36812891,1638,15-Mar-21,Drink,0
1638,257,OX14 1RB,36812892,1638,15-Mar-21,Food,0
2562,423,KT6 4AW,36812944,2562,15-Mar-21,Food,69.66
2562,423,KT6 4AW,36812945,2562,15-Mar-21,Drink,-3.67
2562,423,KT6 4AW,36812947,2562,16-Mar-21,Food,32.15
2562,423,KT6 4AW,36812948,2562,16-Mar-21,Drink,-1.83
2562,423,KT6 4AW,36812950,2562,17-Mar-21,Food,149.53
2562,423,KT6 4AW,36812951,2562,17-Mar-21,Drink,0.18
2562,423,KT6 4AW,36812953,2562,18-Mar-21,Food,13.72
2562,423,KT6 4AW,36812954,2562,18-Mar-21,Drink,-2.75
2562,423,KT6 4AW,36812956,2562,19-Mar-21,Food,354.76
2562,423,KT6 4AW,36812957,2562,19-Mar-21,Drink,-30.25
2562,423,KT6 4AW,36812959,2562,20-Mar-21,Food,407.09
2562,423,KT6 4AW,36812960,2562,20-Mar-21,Drink,0.36
2562,423,KT6 4AW,36812962,2562,21-Mar-21,Food,811.52
2562,423,KT6 4AW,36812963,2562,21-Mar-21,Drink,64.64
2564,423,KT13 9LA,36812986,2564,15-Mar-21,Food,130.41
2564,423,KT13 9LA,36812987,2564,15-Mar-21,Drink,9.17
2564,423,KT13 9LA,36812989,2564,16-Mar-21,Food,64.9
2564,423,KT13 9LA,36812990,2564,16-Mar-21,Drink,18.33
2564,423,KT13 9LA,36812992,2564,17-Mar-21,Food,118.67
2564,423,KT13 9LA,36812993,2564,17-Mar-21,Drink,0
2564,423,KT13 9LA,36812995,2564,18-Mar-21,Food,16.1
2564,423,KT13 9LA,36812996,2564,18-Mar-21,Drink,4.58
2564,423,KT13 9LA,36812998,2564,19-Mar-21,Food,294.32
2564,423,KT13 9LA,36812999,2564,19-Mar-21,Drink,-22
2564,423,KT13 9LA,36813001,2564,20-Mar-21,Food,287.48
2564,423,KT13 9LA,36813002,2564,20-Mar-21,Drink,13.75
2564,423,KT13 9LA,36813004,2564,21-Mar-21,Food,778.34
2564,423,KT13 9LA,36813005,2564,21-Mar-21,Drink,-3.67
1878,305,NE1 6EE,36813016,1878,15-Mar-21,Drink,0
1878,305,NE1 6EE,36813017,1878,15-Mar-21,Food,0
1878,305,NE1 6EE,36813018,1878,15-Mar-21,Accommodation,0
1878,305,NE1 6EE,36813019,1878,16-Mar-21,Drink,0
1878,305,NE1 6EE,36813020,1878,16-Mar-21,Food,0
1878,305,NE1 6EE,36813021,1878,16-Mar-21,Accommodation,0
1878,305,NE1 6EE,36813022,1878,17-Mar-21,Drink,0
1878,305,NE1 6EE,36813023,1878,17-Mar-21,Food,0
1878,305,NE1 6EE,36813024,1878,17-Mar-21,Accommodation,0
1878,305,NE1 6EE,36813025,1878,18-Mar-21,Drink,0
1878,305,NE1 6EE,36813026,1878,18-Mar-21,Food,0
1878,305,NE1 6EE,36813027,1878,18-Mar-21,Accommodation,0
1878,305,NE1 6EE,36813028,1878,19-Mar-21,Drink,0
1878,305,NE1 6EE,36813029,1878,19-Mar-21,Food,0
1878,305,NE1 6EE,36813030,1878,19-Mar-21,Accommodation,0
1878,305,NE1 6EE,36813031,1878,20-Mar-21,Drink,0
1878,305,NE1 6EE,36813032,1878,20-Mar-21,Food,0
1878,305,NE1 6EE,36813033,1878,20-Mar-21,Accommodation,0
1878,305,NE1 6EE,36813034,1878,21-Mar-21,Drink,0
1878,305,NE1 6EE,36813035,1878,21-Mar-21,Food,0
1878,305,NE1 6EE,36813036,1878,21-Mar-21,Accommodation,0
2370,381,EC4V 3DT,36813058,2370,15-Mar-21,Drink,19.15
2370,381,EC4V 3DT,36813059,2370,15-Mar-21,Food,0
2370,381,EC4V 3DT,36813060,2370,15-Mar-21,Accommodation,0
2370,381,EC4V 3DT,36813061,2370,16-Mar-21,Drink,94.2
2370,381,EC4V 3DT,36813062,2370,16-Mar-21,Food,0
2370,381,EC4V 3DT,36813063,2370,16-Mar-21,Accommodation,0
2370,381,EC4V 3DT,36813064,2370,17-Mar-21,Drink,27.98
2370,381,EC4V 3DT,36813065,2370,17-Mar-21,Food,0
2370,381,EC4V 3DT,36813066,2370,17-Mar-21,Accommodation,0
2370,381,EC4V 3DT,36813067,2370,18-Mar-21,Drink,50.64
2370,381,EC4V 3DT,36813068,2370,18-Mar-21,Food,5.7
2370,381,EC4V 3DT,36813069,2370,18-Mar-21,Accommodation,0
2370,381,EC4V 3DT,36813070,2370,19-Mar-21,Drink,85.99
2370,381,EC4V 3DT,36813071,2370,19-Mar-21,Food,26.34
2370,381,EC4V 3DT,36813072,2370,19-Mar-21,Accommodation,0
2370,381,EC4V 3DT,36813073,2370,20-Mar-21,Drink,30.77
2370,381,EC4V 3DT,36813074,2370,20-Mar-21,Food,0
2370,381,EC4V 3DT,36813075,2370,20-Mar-21,Accommodation,0
2370,381,EC4V 3DT,36813076,2370,21-Mar-21,Drink,0
2370,381,EC4V 3DT,36813077,2370,21-Mar-21,Food,0
2370,381,EC4V 3DT,36813078,2370,21-Mar-21,Accommodation,0
2552,424,WD3 1ER,36813079,2552,14-Mar-21,Food,1358.94
2552,424,WD3 1ER,36813080,2552,14-Mar-21,Drink,1.52
2552,424,WD3 1ER,36813081,2552,14-Mar-21,Accommodation,0
2552,424,WD3 1ER,36813082,2552,16-Mar-21,Food,67.52
2552,424,WD3 1ER,36813083,2552,16-Mar-21,Drink,0
2552,424,WD3 1ER,36813084,2552,16-Mar-21,Accommodation,0
2552,424,WD3 1ER,36813085,2552,17-Mar-21,Food,26
2552,424,WD3 1ER,36813086,2552,17-Mar-21,Drink,0
2552,424,WD3 1ER,36813087,2552,17-Mar-21,Accommodation,0
2552,424,WD3 1ER,36813088,2552,18-Mar-21,Food,45.22
2552,424,WD3 1ER,36813089,2552,18-Mar-21,Drink,0
2552,424,WD3 1ER,36813090,2552,18-Mar-21,Accommodation,0
2552,424,WD3 1ER,36813091,2552,19-Mar-21,Food,179.24
2552,424,WD3 1ER,36813092,2552,19-Mar-21,Drink,0
2552,424,WD3 1ER,36813093,2552,19-Mar-21,Accommodation,0
2552,424,WD3 1ER,36813094,2552,20-Mar-21,Food,108.54
2552,424,WD3 1ER,36813095,2552,20-Mar-21,Drink,0
2552,424,WD3 1ER,36813096,2552,20-Mar-21,Accommodation,0
1638,257,OX14 1RB,36813097,1638,08-Mar-21,Drink,0
1638,257,OX14 1RB,36813098,1638,08-Mar-21,Food,0
1638,257,OX14 1RB,36813099,1638,08-Mar-21,Accommodation,0
1638,257,OX14 1RB,36813100,1638,09-Mar-21,Drink,0
1638,257,OX14 1RB,36813101,1638,09-Mar-21,Food,0
1638,257,OX14 1RB,36813102,1638,09-Mar-21,Accommodation,0
1638,257,OX14 1RB,36813103,1638,10-Mar-21,Drink,0
1638,257,OX14 1RB,36813104,1638,10-Mar-21,Food,0
1638,257,OX14 1RB,36813105,1638,10-Mar-21,Accommodation,0
1638,257,OX14 1RB,36813106,1638,11-Mar-21,Drink,0
1638,257,OX14 1RB,36813107,1638,11-Mar-21,Food,0
1638,257,OX14 1RB,36813108,1638,11-Mar-21,Accommodation,0
1638,257,OX14 1RB,36813109,1638,12-Mar-21,Drink,0
1638,257,OX14 1RB,36813110,1638,12-Mar-21,Food,0
1638,257,OX14 1RB,36813111,1638,12-Mar-21,Accommodation,0
1638,257,OX14 1RB,36813112,1638,13-Mar-21,Drink,0
1638,257,OX14 1RB,36813113,1638,13-Mar-21,Food,0
1638,257,OX14 1RB,36813114,1638,13-Mar-21,Accommodation,0
1638,257,OX14 1RB,36813115,1638,14-Mar-21,Drink,0
1638,257,OX14 1RB,36813116,1638,14-Mar-21,Food,0
1638,257,OX14 1RB,36813117,1638,14-Mar-21,Accommodation,0
2461,305,NE3 2DS,36813139,2461,15-Mar-21,Drink,0
2461,305,NE3 2DS,36813140,2461,15-Mar-21,Food,0
2461,305,NE3 2DS,36813141,2461,15-Mar-21,Accommodation,0
2461,305,NE3 2DS,36813142,2461,16-Mar-21,Drink,0
2461,305,NE3 2DS,36813143,2461,16-Mar-21,Food,0
2461,305,NE3 2DS,36813144,2461,16-Mar-21,Accommodation,0
2461,305,NE3 2DS,36813145,2461,17-Mar-21,Drink,0
2461,305,NE3 2DS,36813146,2461,17-Mar-21,Food,0
2461,305,NE3 2DS,36813147,2461,17-Mar-21,Accommodation,0
2461,305,NE3 2DS,36813148,2461,18-Mar-21,Drink,0
2461,305,NE3 2DS,36813149,2461,18-Mar-21,Food,0
2461,305,NE3 2DS,36813150,2461,18-Mar-21,Accommodation,0
2461,305,NE3 2DS,36813151,2461,19-Mar-21,Drink,0
2461,305,NE3 2DS,36813152,2461,19-Mar-21,Food,0
2461,305,NE3 2DS,36813153,2461,19-Mar-21,Accommodation,0
2461,305,NE3 2DS,36813154,2461,20-Mar-21,Drink,0
2461,305,NE3 2DS,36813155,2461,20-Mar-21,Food,0
2461,305,NE3 2DS,36813156,2461,20-Mar-21,Accommodation,0
2461,305,NE3 2DS,36813157,2461,21-Mar-21,Drink,0
2461,305,NE3 2DS,36813158,2461,21-Mar-21,Food,0
2461,305,NE3 2DS,36813159,2461,21-Mar-21,Accommodation,0
2564,423,KT13 9LA,36813334,2564,15-Mar-21,Accommodation,621.62
2564,423,KT13 9LA,36813335,2564,16-Mar-21,Accommodation,840.87
2564,423,KT13 9LA,36813336,2564,17-Mar-21,Accommodation,893.14
2564,423,KT13 9LA,36813337,2564,18-Mar-21,Accommodation,1146.23
2564,423,KT13 9LA,36813338,2564,19-Mar-21,Accommodation,3128.07
2564,423,KT13 9LA,36813339,2564,20-Mar-21,Accommodation,2393.59
2564,423,KT13 9LA,36813340,2564,21-Mar-21,Accommodation,2044.08
1986,328,CH45 2LW,36813404,1986,15-Mar-21,Drink,1
1986,328,CH45 2LW,36813405,1986,15-Mar-21,Food,0
1986,328,CH45 2LW,36813406,1986,15-Mar-21,Accommodation,0
1987,328,CH45 2JD,36813467,1987,15-Mar-21,Drink,1
1987,328,CH45 2JD,36813468,1987,15-Mar-21,Food,0
1987,328,CH45 2JD,36813469,1987,15-Mar-21,Accommodation,0
2097,321,SW1Y 4RJ,36813656,2097,15-Mar-21,Accommodation,0
2097,321,SW1Y 4RJ,36813657,2097,15-Mar-21,Drink,0
2097,321,SW1Y 4RJ,36813658,2097,15-Mar-21,Food,0
2562,423,KT6 4AW,36813740,2562,15-Mar-21,Accommodation,350.9
2562,423,KT6 4AW,36813741,2562,16-Mar-21,Accommodation,595.36
2562,423,KT6 4AW,36813742,2562,17-Mar-21,Accommodation,644.91
2562,423,KT6 4AW,36813743,2562,18-Mar-21,Accommodation,639.57
2562,423,KT6 4AW,36813744,2562,19-Mar-21,Accommodation,1791.24
2562,423,KT6 4AW,36813745,2562,20-Mar-21,Accommodation,1534.4
2562,423,KT6 4AW,36813746,2562,21-Mar-21,Accommodation,1333.8
1980,327,WS9 9HN,36813747,1980,01-Mar-21,Drink,100
1980,327,WS9 9HN,36813748,1980,01-Mar-21,Food,100
1980,327,WS9 9HN,36813749,1980,01-Mar-21,Accommodation,0
1980,327,WS9 9HN,36813750,1980,02-Mar-21,Drink,100
1980,327,WS9 9HN,36813751,1980,02-Mar-21,Food,100
1980,327,WS9 9HN,36813752,1980,02-Mar-21,Accommodation,0
1980,327,WS9 9HN,36813753,1980,03-Mar-21,Drink,100
1980,327,WS9 9HN,36813754,1980,03-Mar-21,Food,100
1980,327,WS9 9HN,36813755,1980,03-Mar-21,Accommodation,0
1980,327,WS9 9HN,36813756,1980,04-Mar-21,Drink,100
1980,327,WS9 9HN,36813757,1980,04-Mar-21,Food,100
1980,327,WS9 9HN,36813758,1980,04-Mar-21,Accommodation,0
1980,327,WS9 9HN,36813759,1980,05-Mar-21,Drink,100
1980,327,WS9 9HN,36813760,1980,05-Mar-21,Food,100
1980,327,WS9 9HN,36813761,1980,05-Mar-21,Accommodation,0
1980,327,WS9 9HN,36813762,1980,06-Mar-21,Drink,1000
1980,327,WS9 9HN,36813763,1980,06-Mar-21,Food,100
1980,327,WS9 9HN,36813764,1980,06-Mar-21,Accommodation,0
1980,327,WS9 9HN,36813765,1980,07-Mar-21,Drink,100
1980,327,WS9 9HN,36813766,1980,07-Mar-21,Food,100
1980,327,WS9 9HN,36813767,1980,07-Mar-21,Accommodation,0
1639,257,OX2 6DE,36813861,1639,15-Mar-21,Drink,0
1639,257,OX2 6DE,36813862,1639,15-Mar-21,Food,0
1639,257,OX2 6DE,36813863,1639,15-Mar-21,Accommodation,0
1639,257,OX2 6DE,36813864,1639,16-Mar-21,Drink,0
1639,257,OX2 6DE,36813865,1639,16-Mar-21,Food,0
1639,257,OX2 6DE,36813866,1639,16-Mar-21,Accommodation,0
1639,257,OX2 6DE,36813867,1639,17-Mar-21,Drink,0
1639,257,OX2 6DE,36813868,1639,17-Mar-21,Food,0
1639,257,OX2 6DE,36813869,1639,17-Mar-21,Accommodation,0
1639,257,OX2 6DE,36813870,1639,18-Mar-21,Drink,0
1639,257,OX2 6DE,36813871,1639,18-Mar-21,Food,0
1639,257,OX2 6DE,36813872,1639,18-Mar-21,Accommodation,0
1639,257,OX2 6DE,36813873,1639,19-Mar-21,Drink,0
1639,257,OX2 6DE,36813874,1639,19-Mar-21,Food,0
1639,257,OX2 6DE,36813875,1639,19-Mar-21,Accommodation,0
1639,257,OX2 6DE,36813876,1639,20-Mar-21,Drink,0
1639,257,OX2 6DE,36813877,1639,20-Mar-21,Food,0
1639,257,OX2 6DE,36813878,1639,20-Mar-21,Accommodation,0
1639,257,OX2 6DE,36813879,1639,21-Mar-21,Drink,0
1639,257,OX2 6DE,36813880,1639,21-Mar-21,Food,0
1639,257,OX2 6DE,36813881,1639,21-Mar-21,Accommodation,0
1868,306,CB2 1SJ,36814095,1868,15-Mar-21,Drink,0
1868,306,CB2 1SJ,36814096,1868,15-Mar-21,Food,0
1868,306,CB2 1SJ,36814097,1868,15-Mar-21,Accommodation,0
1868,306,CB2 1SJ,36814098,1868,16-Mar-21,Drink,0
1868,306,CB2 1SJ,36814099,1868,16-Mar-21,Food,0
1868,306,CB2 1SJ,36814100,1868,16-Mar-21,Accommodation,0
1868,306,CB2 1SJ,36814101,1868,17-Mar-21,Drink,0
1868,306,CB2 1SJ,36814102,1868,17-Mar-21,Food,0
1868,306,CB2 1SJ,36814103,1868,17-Mar-21,Accommodation,0
