tbl_PhysicalSites.PhysicalSiteID,OrganisationID,PostCode,ActualSalesId,tbl_ActualSales.PhysicalSiteID,WorkDate,Type,ActualSalesValue
194,20,AL10 0QW,25439040,194,09-Mar-19,Drink,2702.83
194,20,AL10 0QW,25439041,194,09-Mar-19,Accommodation,0
1448,228,M2 5QR,25439051,1448,15-Mar-19,Food,2974.42
1448,228,M2 5QR,25439052,1448,15-Mar-19,Drink,31815.01
1448,228,M2 5QR,25439053,1448,15-Mar-19,Accommodation,276.67
1004,130,E10 5QN,25439108,1004,15-Mar-19,Food,359.17
1004,130,E10 5QN,25439109,1004,15-Mar-19,Drink,1682.71
1004,130,E10 5QN,25439110,1004,15-Mar-19,Accommodation,0
195,20,AL8 7TN,25439111,195,09-Mar-19,Food,612.51
195,20,AL8 7TN,25439112,195,09-Mar-19,Drink,747.53
195,20,AL8 7TN,25439113,195,09-Mar-19,Accommodation,0
1449,228,ST5 1AH,25439144,1449,15-Mar-19,Food,345.13
1449,228,ST5 1AH,25439145,1449,15-Mar-19,Drink,7154.25
1449,228,ST5 1AH,25439146,1449,15-Mar-19,Accommodation,0
808,115,SP2 5EU,25439165,808,09-Mar-19,Food,619.53
808,115,SP2 5EU,25439166,808,09-Mar-19,Drink,1077.44
808,115,SP2 5EU,25439167,808,09-Mar-19,Accommodation,489.74
198,20,EN7 5EP,25439189,198,09-Mar-19,Food,405.69
198,20,EN7 5EP,25439190,198,09-Mar-19,Drink,766.21
198,20,EN7 5EP,25439191,198,09-Mar-19,Accommodation,0
1450,228,CF10 3FA,25439258,1450,15-Mar-19,Food,1829.28
1450,228,CF10 3FA,25439259,1450,15-Mar-19,Drink,9370.39
1450,228,CF10 3FA,25439260,1450,15-Mar-19,Accommodation,0
210,20,SG14 1PZ,25439351,210,09-Mar-19,Food,870.9
210,20,SG14 1PZ,25439352,210,09-Mar-19,Drink,3541.23
210,20,SG14 1PZ,25439353,210,09-Mar-19,Accommodation,0
1451,228,HD1 2PT,25439366,1451,15-Mar-19,Food,713.12
1451,228,HD1 2PT,25439367,1451,15-Mar-19,Drink,9017.44
1451,228,HD1 2PT,25439368,1451,15-Mar-19,Accommodation,51.67
214,20,SG9 9AG,25439426,214,09-Mar-19,Food,57.16
214,20,SG9 9AG,25439427,214,09-Mar-19,Drink,2193.38
214,20,SG9 9AG,25439428,214,09-Mar-19,Accommodation,0
749,252,YO61 4TE,25439447,749,09-Mar-19,Food,3055.52
749,252,YO61 4TE,25439448,749,09-Mar-19,Drink,1450.18
749,252,YO61 4TE,25439449,749,09-Mar-19,Accommodation,705.83
1452,228,IP1 1AY,25439459,1452,15-Mar-19,Food,534.62
1452,228,IP1 1AY,25439460,1452,15-Mar-19,Drink,9274.96
1452,228,IP1 1AY,25439461,1452,15-Mar-19,Accommodation,56.67
217,20,EN8 0JB,25439492,217,09-Mar-19,Food,0
217,20,EN8 0JB,25439493,217,09-Mar-19,Drink,1387.47
217,20,EN8 0JB,25439494,217,09-Mar-19,Accommodation,0
1071,138,DL6 3JB,25439540,1071,09-Mar-19,Food,1605.49
1071,138,DL6 3JB,25439543,1071,09-Mar-19,Drink,713.47
1071,138,DL6 3JB,25439545,1071,09-Mar-19,Accommodation,441.67
1453,228,NR2 4TL,25439549,1453,15-Mar-19,Food,927.63
1453,228,NR2 4TL,25439550,1453,15-Mar-19,Drink,10790.19
1453,228,NR2 4TL,25439551,1453,15-Mar-19,Accommodation,0
226,20,SG14 1BZ,25439555,226,09-Mar-19,Food,2824.48
226,20,SG14 1BZ,25439556,226,09-Mar-19,Drink,2888.72
226,20,SG14 1BZ,25439557,226,09-Mar-19,Accommodation,1974.95
1455,228,NR2 4TL,25439606,1455,15-Mar-19,Food,170.82
1455,228,NR2 4TL,25439607,1455,15-Mar-19,Drink,2080.5
1455,228,NR2 4TL,25439608,1455,15-Mar-19,Accommodation,3.33
746,138,YO7 2DP,25439627,746,09-Mar-19,Food,2437.35
746,138,YO7 2DP,25439628,746,09-Mar-19,Drink,1036.14
746,138,YO7 2DP,25439629,746,09-Mar-19,Accommodation,1159.67
295,20,SL7 1HL,25439648,295,09-Mar-19,Food,1656.78
295,20,SL7 1HL,25439649,295,09-Mar-19,Drink,1796.28
295,20,SL7 1HL,25439650,295,09-Mar-19,Accommodation,0
744,138,YO60 7DZ,25439711,744,09-Mar-19,Food,1783.05
744,138,YO60 7DZ,25439712,744,09-Mar-19,Drink,904.13
744,138,YO60 7DZ,25439713,744,09-Mar-19,Accommodation,0
303,20,SL7 1AH,25439729,303,09-Mar-19,Food,1801.91
303,20,SL7 1AH,25439730,303,09-Mar-19,Drink,6633.33
303,20,SL7 1AH,25439731,303,09-Mar-19,Accommodation,0
1000,130,BR1 1QQ,25439744,1000,15-Mar-19,Food,467.98
1000,130,BR1 1QQ,25439745,1000,15-Mar-19,Drink,3030.17
1000,130,BR1 1QQ,25439746,1000,15-Mar-19,Accommodation,0
745,138,YO51 9QY,25439792,745,09-Mar-19,Food,1176.81
745,138,YO51 9QY,25439793,745,09-Mar-19,Drink,987.47
745,138,YO51 9QY,25439794,745,09-Mar-19,Accommodation,0
1458,228,L3 4AE,25439822,1458,15-Mar-19,Food,1218.71
1458,228,L3 4AE,25439823,1458,15-Mar-19,Drink,4779.77
1458,228,L3 4AE,25439824,1458,15-Mar-19,Accommodation,16.67
358,20,GU16 6DS,25439834,358,09-Mar-19,Food,6551.68
358,20,GU16 6DS,25439835,358,09-Mar-19,Drink,2717.7
358,20,GU16 6DS,25439836,358,09-Mar-19,Accommodation,0
1009,130,SE23 3XU,25439840,1009,15-Mar-19,Food,314.5
1009,130,SE23 3XU,25439841,1009,15-Mar-19,Drink,2434.17
1009,130,SE23 3XU,25439842,1009,15-Mar-19,Accommodation,0
748,138,YO61 2PH,25439873,748,09-Mar-19,Food,1144
748,138,YO61 2PH,25439874,748,09-Mar-19,Drink,768.33
748,138,YO61 2PH,25439875,748,09-Mar-19,Accommodation,307.5
1459,228,LE1 6TF,25439909,1459,15-Mar-19,Food,544.38
1459,228,LE1 6TF,25439910,1459,15-Mar-19,Drink,6605.4
1459,228,LE1 6TF,25439911,1459,15-Mar-19,Accommodation,50
476,20,MK4 3FN,25439924,476,09-Mar-19,Food,3528.95
476,20,MK4 3FN,25439925,476,09-Mar-19,Drink,2579.03
476,20,MK4 3FN,25439926,476,09-Mar-19,Accommodation,0
750,138,HG1 1BJ,25439966,750,09-Mar-19,Food,4271.73
750,138,HG1 1BJ,25439967,750,09-Mar-19,Drink,3164.42
750,138,HG1 1BJ,25439968,750,09-Mar-19,Accommodation,2919.83
697,20,SG8 5AY,25440011,697,09-Mar-19,Food,3066.96
697,20,SG8 5AY,25440012,697,09-Mar-19,Drink,2043.19
697,20,SG8 5AY,25440013,697,09-Mar-19,Accommodation,0
1461,228,BN1 2RA,25440056,1461,15-Mar-19,Food,356.04
1461,228,BN1 2RA,25440057,1461,15-Mar-19,Drink,12067.77
1461,228,BN1 2RA,25440058,1461,15-Mar-19,Accommodation,1181.78
747,138,DL10 6QJ,25440074,747,09-Mar-19,Food,2494.12
747,138,DL10 6QJ,25440075,747,09-Mar-19,Drink,1001.91
747,138,DL10 6QJ,25440076,747,09-Mar-19,Accommodation,0
1180,20,SG12 9LE,25440107,1180,09-Mar-19,Food,4612.96
1180,20,SG12 9LE,25440108,1180,09-Mar-19,Drink,2384.93
1180,20,SG12 9LE,25440109,1180,09-Mar-19,Accommodation,0
1462,228,G2 1LF,25440110,1462,15-Mar-19,Food,130.79
1462,228,G2 1LF,25440111,1462,15-Mar-19,Drink,4226.17
1462,228,G2 1LF,25440112,1462,15-Mar-19,Accommodation,56.67
549,87,PE31 8BJ,25440143,549,09-Mar-19,Food,2112.88
549,87,PE31 8BJ,25440144,549,09-Mar-19,Drink,1935.74
549,87,PE31 8BJ,25440145,549,09-Mar-19,Accommodation,0
1464,228,LE11 1TG,25440182,1464,15-Mar-19,Food,290.97
1464,228,LE11 1TG,25440183,1464,15-Mar-19,Drink,3427.58
1464,228,LE11 1TG,25440184,1464,15-Mar-19,Accommodation,325
1423,20,SW1V 2SA,25440197,1423,09-Mar-19,Food,1066.69
1423,20,SW1V 2SA,25440198,1423,09-Mar-19,Drink,3617.7
1423,20,SW1V 2SA,25440199,1423,09-Mar-19,Accommodation,0
548,87,PE31 8BY,25440230,548,09-Mar-19,Food,4067.51
548,87,PE31 8BY,25440231,548,09-Mar-19,Drink,2509.39
548,87,PE31 8BY,25440232,548,09-Mar-19,Accommodation,1806.73
1465,228,WN1 1DY,25440266,1465,15-Mar-19,Food,1063.65
1465,228,WN1 1DY,25440267,1465,15-Mar-19,Drink,6025.09
1465,228,WN1 1DY,25440268,1465,15-Mar-19,Accommodation,50
1527,20,CO3 0NU,25440281,1527,09-Mar-19,Food,4593.48
1527,20,CO3 0NU,25440282,1527,09-Mar-19,Drink,2948.98
1527,20,CO3 0NU,25440283,1527,09-Mar-19,Accommodation,40
1466,228,SO15 2DB,25440338,1466,15-Mar-19,Food,262.77
1466,228,SO15 2DB,25440339,1466,15-Mar-19,Drink,5816.45
1466,228,SO15 2DB,25440340,1466,15-Mar-19,Accommodation,96.67
401,87,SG5 1BT,25440347,401,09-Mar-19,Food,7229.92
401,87,SG5 1BT,25440348,401,09-Mar-19,Drink,8014.07
401,87,SG5 1BT,25440349,401,09-Mar-19,Accommodation,0
1668,20,CM77 7US,25440362,1668,09-Mar-19,Food,2575.11
1668,20,CM77 7US,25440363,1668,09-Mar-19,Drink,3262.6
1668,20,CM77 7US,25440364,1668,09-Mar-19,Accommodation,0
1467,228,CF10 1BS,25440419,1467,15-Mar-19,Food,900.62
1467,228,CF10 1BS,25440420,1467,15-Mar-19,Drink,4506.6
1467,228,CF10 1BS,25440421,1467,15-Mar-19,Accommodation,179.17
400,87,SG6 2AE,25440464,400,09-Mar-19,Food,3453.63
400,87,SG6 2AE,25440465,400,09-Mar-19,Drink,2896.86
400,87,SG6 2AE,25440466,400,09-Mar-19,Accommodation,141.67
1812,20,SG18 0EL,25440524,1812,09-Mar-19,Food,5383.72
1812,20,SG18 0EL,25440525,1812,09-Mar-19,Drink,4363.48
1812,20,SG18 0EL,25440526,1812,09-Mar-19,Accommodation,40
486,87,CM23 2JZ,25440575,486,09-Mar-19,Food,1157.49
486,87,CM23 2JZ,25440576,486,09-Mar-19,Drink,7383.69
486,87,CM23 2JZ,25440577,486,09-Mar-19,Accommodation,0
1887,20,EC4A 2LT,25440602,1887,09-Mar-19,Food,1604.88
1887,20,EC4A 2LT,25440603,1887,09-Mar-19,Drink,2611.02
1887,20,EC4A 2LT,25440604,1887,09-Mar-19,Accommodation,0
640,87,SG4 7DA,25440629,640,09-Mar-19,Food,2194.37
640,87,SG4 7DA,25440630,640,09-Mar-19,Drink,1627.17
640,87,SG4 7DA,25440631,640,09-Mar-19,Accommodation,0
1469,228,EC3V 4QT,25440647,1469,15-Mar-19,Food,580.72
1469,228,EC3V 4QT,25440648,1469,15-Mar-19,Drink,20048.31
1469,228,EC3V 4QT,25440649,1469,15-Mar-19,Accommodation,1996.77
1020,130,SE19 1TX,25440731,1020,15-Mar-19,Food,459.75
1020,130,SE19 1TX,25440732,1020,15-Mar-19,Drink,5082.79
1020,130,SE19 1TX,25440733,1020,15-Mar-19,Accommodation,0
1060,87,NR25 7AR,25440734,1060,09-Mar-19,Food,1490.06
1060,87,NR25 7AR,25440735,1060,09-Mar-19,Drink,1057.6
1060,87,NR25 7AR,25440736,1060,09-Mar-19,Accommodation,296.34
1470,228,EH1 1HU,25440740,1470,15-Mar-19,Food,352.72
1470,228,EH1 1HU,25440741,1470,15-Mar-19,Drink,3914.97
1470,228,EH1 1HU,25440742,1470,15-Mar-19,Accommodation,38.33
1471,228,CB2 3DS,25440809,1471,15-Mar-19,Food,1455.37
1471,228,CB2 3DS,25440810,1471,15-Mar-19,Drink,12543.45
1471,228,CB2 3DS,25440811,1471,15-Mar-19,Accommodation,892.92
1381,87,SG5 1BT,25440815,1381,09-Mar-19,Food,598.95
1381,87,SG5 1BT,25440816,1381,09-Mar-19,Drink,787.89
1381,87,SG5 1BT,25440817,1381,09-Mar-19,Accommodation,0
997,130,SE15 4TL,25440845,997,15-Mar-19,Food,145.83
997,130,SE15 4TL,25440846,997,15-Mar-19,Drink,3581.25
997,130,SE15 4TL,25440847,997,15-Mar-19,Accommodation,0
1380,87,SG4 7JR,25440881,1380,09-Mar-19,Food,2684.61
1380,87,SG4 7JR,25440882,1380,09-Mar-19,Drink,1527.29
1380,87,SG4 7JR,25440883,1380,09-Mar-19,Accommodation,615.56
1649,87,SG3 6QB,25440959,1649,09-Mar-19,Food,1343.38
1649,87,SG3 6QB,25440960,1649,09-Mar-19,Drink,1846.32
1649,87,SG3 6QB,25440961,1649,09-Mar-19,Accommodation,0
1013,130,SE5 7AA,25440998,1013,15-Mar-19,Food,175.83
1013,130,SE5 7AA,25440999,1013,15-Mar-19,Drink,5601.79
1013,130,SE5 7AA,25441000,1013,15-Mar-19,Accommodation,0
1238,221,SE5 8TR,25441022,1238,15-Mar-19,Food,1504.07
1238,221,SE5 8TR,25441023,1238,15-Mar-19,Drink,1707.94
1238,221,SE5 8TR,25441024,1238,15-Mar-19,Accommodation,0
1474,228,YO1 9NA,25441049,1474,15-Mar-19,Food,783.75
1474,228,YO1 9NA,25441051,1474,15-Mar-19,Drink,6378.52
1474,228,YO1 9NA,25441053,1474,15-Mar-19,Accommodation,53.33
886,158,TA11 7LX,25441091,886,09-Mar-19,Food,2398.3
886,158,TA11 7LX,25441092,886,09-Mar-19,Drink,1602.95
886,158,TA11 7LX,25441093,886,09-Mar-19,Accommodation,651.52
1475,228,BS1 1UA,25441112,1475,15-Mar-19,Food,536.26
1475,228,BS1 1UA,25441113,1475,15-Mar-19,Drink,9314.29
1475,228,BS1 1UA,25441114,1475,15-Mar-19,Accommodation,25
1018,130,SW9 8LQ,25441148,1018,15-Mar-19,Food,0
1018,130,SW9 8LQ,25441149,1018,15-Mar-19,Drink,3133.83
1018,130,SW9 8LQ,25441150,1018,15-Mar-19,Accommodation,0
1476,228,DE1 1BJ,25441163,1476,15-Mar-19,Food,195.9
1476,228,DE1 1BJ,25441164,1476,15-Mar-19,Drink,3357.82
1476,228,DE1 1BJ,25441165,1476,15-Mar-19,Accommodation,18.33
887,158,BS28 4EQ,25441184,887,09-Mar-19,Food,2101.77
887,158,BS28 4EQ,25441185,887,09-Mar-19,Drink,1625.82
887,158,BS28 4EQ,25441186,887,09-Mar-19,Accommodation,797.99
1477,228,GL50 3PA,25441226,1477,15-Mar-19,Food,2201.92
1477,228,GL50 3PA,25441227,1477,15-Mar-19,Drink,63024.79
1477,228,GL50 3PA,25441228,1477,15-Mar-19,Accommodation,8688.33
888,158,BA15 1DE,25441265,888,09-Mar-19,Food,3816.95
888,158,BA15 1DE,25441266,888,09-Mar-19,Drink,3558.95
888,158,BA15 1DE,25441267,888,09-Mar-19,Accommodation,1717.81
1478,228,L1 4DQ,25441283,1478,15-Mar-19,Food,400.07
1478,228,L1 4DQ,25441284,1478,15-Mar-19,Drink,8485.52
1478,228,L1 4DQ,25441285,1478,15-Mar-19,Accommodation,51.67
1479,228,NN1 1NS,25441322,1479,15-Mar-19,Food,96.72
1479,228,NN1 1NS,25441323,1479,15-Mar-19,Drink,4277.34
1479,228,NN1 1NS,25441324,1479,15-Mar-19,Accommodation,93.33
1012,130,SW17 9NG,25441328,1012,15-Mar-19,Food,605.83
1012,130,SW17 9NG,25441329,1012,15-Mar-19,Drink,4285.88
1012,130,SW17 9NG,25441330,1012,15-Mar-19,Accommodation,0
1167,158,SP7 8JA,25441358,1167,09-Mar-19,Food,2179.44
1167,158,SP7 8JA,25441359,1167,09-Mar-19,Drink,1915.01
1167,158,SP7 8JA,25441360,1167,09-Mar-19,Accommodation,1243.68
1480,228,HP9 1QX,25441370,1480,15-Mar-19,Food,297.62
1480,228,HP9 1QX,25441371,1480,15-Mar-19,Drink,7517.44
1480,228,HP9 1QX,25441372,1480,15-Mar-19,Accommodation,1295
1481,228,AB10 1JS,25441421,1481,15-Mar-19,Food,884.38
1481,228,AB10 1JS,25441422,1481,15-Mar-19,Drink,6855.87
1481,228,AB10 1JS,25441423,1481,15-Mar-19,Accommodation,0
1010,130,E5 8EG,25441433,1010,15-Mar-19,Food,337.58
1010,130,E5 8EG,25441434,1010,15-Mar-19,Drink,3493.67
1010,130,E5 8EG,25441435,1010,15-Mar-19,Accommodation,0
1482,228,PL1 2SW,25441481,1482,15-Mar-19,Food,234.36
1482,228,PL1 2SW,25441482,1482,15-Mar-19,Drink,3652.67
1482,228,PL1 2SW,25441483,1482,15-Mar-19,Accommodation,0
1483,228,NE1 1JF,25441544,1483,15-Mar-19,Food,698.61
1483,228,NE1 1JF,25441545,1483,15-Mar-19,Drink,10576.38
1483,228,NE1 1JF,25441546,1483,15-Mar-19,Accommodation,106.67
1162,202,EC2A 2BX,25441553,1162,15-Mar-19,Food,5575.07
1162,202,EC2A 2BX,25441554,1162,15-Mar-19,Drink,1669.74
1162,202,EC2A 2BX,25441555,1162,15-Mar-19,Accommodation,0
1171,208,M41 5AW,25441565,1171,15-Mar-19,Food,226.62
1171,208,M41 5AW,25441566,1171,15-Mar-19,Drink,6206.2
1171,208,M41 5AW,25441567,1171,15-Mar-19,Accommodation,0
1894,313,S11 8NX,25441607,1894,15-Mar-19,Food,447.62
1894,313,S11 8NX,25441608,1894,15-Mar-19,Drink,2217.75
1894,313,S11 8NX,25441609,1894,15-Mar-19,Accommodation,21.68
1895,314,LE11 1UA,25441619,1895,15-Mar-19,Food,285.68
1895,314,LE11 1UA,25441620,1895,15-Mar-19,Drink,2048.85
1895,314,LE11 1UA,25441621,1895,15-Mar-19,Accommodation,0
1485,228,M3 2LF,25441622,1485,15-Mar-19,Food,789.79
1485,228,M3 2LF,25441623,1485,15-Mar-19,Drink,6180.61
1485,228,M3 2LF,25441624,1485,15-Mar-19,Accommodation,0
1008,130,SW12 9AU,25441649,1008,15-Mar-19,Food,181.25
1008,130,SW12 9AU,25441650,1008,15-Mar-19,Drink,6183.96
1008,130,SW12 9AU,25441651,1008,15-Mar-19,Accommodation,0
1486,228,BA1 2EB,25441685,1486,15-Mar-19,Food,379.77
1486,228,BA1 2EB,25441686,1486,15-Mar-19,Drink,4398.42
1486,228,BA1 2EB,25441687,1486,15-Mar-19,Accommodation,25
1487,228,BA1 2EB,25441745,1487,15-Mar-19,Food,858.4
1487,228,BA1 2EB,25441746,1487,15-Mar-19,Drink,2755.09
1487,228,BA1 2EB,25441747,1487,15-Mar-19,Accommodation,0
1005,130,E7 9BB,25441835,1005,15-Mar-19,Food,391.37
1005,130,E7 9BB,25441836,1005,15-Mar-19,Drink,2205.38
1005,130,E7 9BB,25441837,1005,15-Mar-19,Accommodation,0
1490,228,LS2 3AW,25441886,1490,15-Mar-19,Food,976.88
1490,228,LS2 3AW,25441887,1490,15-Mar-19,Drink,7227.2
1490,228,LS2 3AW,25441888,1490,15-Mar-19,Accommodation,63.33
1491,228,RG1 1JX,25441952,1491,15-Mar-19,Food,406.21
1491,228,RG1 1JX,25441953,1491,15-Mar-19,Drink,6599.39
1491,228,RG1 1JX,25441954,1491,15-Mar-19,Accommodation,535
1492,228,MK9 3XS,25442000,1492,15-Mar-19,Food,110.45
1492,228,MK9 3XS,25442001,1492,15-Mar-19,Drink,4173.95
1492,228,MK9 3XS,25442002,1492,15-Mar-19,Accommodation,66.67
1494,228,NG1 4DB,25442099,1494,15-Mar-19,Food,666.9
1494,228,NG1 4DB,25442100,1494,15-Mar-19,Drink,6691.44
1494,228,NG1 4DB,25442101,1494,15-Mar-19,Accommodation,116.67
1495,228,SW4 7TB,25442135,1495,15-Mar-19,Food,346.58
1495,228,SW4 7TB,25442136,1495,15-Mar-19,Drink,6166.27
1495,228,SW4 7TB,25442137,1495,15-Mar-19,Accommodation,792.33
1216,217,HG2 0NA,25442156,1216,15-Mar-19,Food,2188.83
1216,217,HG2 0NA,25442157,1216,15-Mar-19,Drink,1276.75
1216,217,HG2 0NA,25442158,1216,15-Mar-19,Accommodation,0
1496,228,S1 4JL,25442186,1496,15-Mar-19,Food,1550.43
1496,228,S1 4JL,25442187,1496,15-Mar-19,Drink,9756.49
1496,228,S1 4JL,25442188,1496,15-Mar-19,Accommodation,125
1412,231,BA1 5TJ,25442204,1412,09-Mar-19,Food,3062.72
1412,231,BA1 5TJ,25442205,1412,09-Mar-19,Drink,1545.6
1412,231,BA1 5TJ,25442206,1412,09-Mar-19,Accommodation,0
1497,228,LS1 6DT,25442234,1497,15-Mar-19,Food,321.88
1497,228,LS1 6DT,25442235,1497,15-Mar-19,Drink,10168.71
1497,228,LS1 6DT,25442236,1497,15-Mar-19,Accommodation,73.33
1633,228,SW15 6TD,25442324,1633,15-Mar-19,Food,677.33
1633,228,SW15 6TD,25442325,1633,15-Mar-19,Drink,8423.71
1633,228,SW15 6TD,25442326,1633,15-Mar-19,Accommodation,7.5
1410,231,BA1 2LY,25442342,1410,09-Mar-19,Food,2641.94
1410,231,BA1 2LY,25442343,1410,09-Mar-19,Drink,2032.02
1410,231,BA1 2LY,25442344,1410,09-Mar-19,Accommodation,0
1634,228,IV1 1DZ,25442375,1634,15-Mar-19,Food,753.82
1634,228,IV1 1DZ,25442376,1634,15-Mar-19,Drink,3644.14
1634,228,IV1 1DZ,25442377,1634,15-Mar-19,Accommodation,23.33
1413,231,BA1 3EN,25442402,1413,09-Mar-19,Food,2117.83
1413,231,BA1 3EN,25442403,1413,09-Mar-19,Drink,1866.16
1413,231,BA1 3EN,25442404,1413,09-Mar-19,Accommodation,0
689,130,SE14 6TJ,25442456,689,15-Mar-19,Food,474.58
689,130,SE14 6TJ,25442457,689,15-Mar-19,Drink,3099.58
689,130,SE14 6TJ,25442458,689,15-Mar-19,Accommodation,0
1636,228,B2 5BN,25442489,1636,15-Mar-19,Food,1651.67
1636,228,B2 5BN,25442490,1636,15-Mar-19,Drink,17351.72
1636,228,B2 5BN,25442491,1636,15-Mar-19,Accommodation,0
1637,228,ST16 3AQ,25442549,1637,15-Mar-19,Food,482.84
1637,228,ST16 3AQ,25442550,1637,15-Mar-19,Drink,5998.13
1637,228,ST16 3AQ,25442551,1637,15-Mar-19,Accommodation,0
1247,242,GL7 2PF,25442555,1247,09-Mar-19,Food,1011.2
1247,242,GL7 2PF,25442556,1247,09-Mar-19,Drink,1588.12
1247,242,GL7 2PF,25442557,1247,09-Mar-19,Accommodation,0
1730,228,SO14 7FH,25442594,1730,15-Mar-19,Food,822.91
1730,228,SO14 7FH,25442595,1730,15-Mar-19,Drink,6357.35
1730,228,SO14 7FH,25442596,1730,15-Mar-19,Accommodation,347.51
1306,242,BS1 6TJ,25442615,1306,09-Mar-19,Food,107.71
1306,242,BS1 6TJ,25442616,1306,09-Mar-19,Drink,1143.82
1306,242,BS1 6TJ,25442617,1306,09-Mar-19,Accommodation,0
1731,228,G1 3NA,25442639,1731,15-Mar-19,Food,-1311.72
1731,228,G1 3NA,25442640,1731,15-Mar-19,Drink,15113.17
1731,228,G1 3NA,25442641,1731,15-Mar-19,Accommodation,0
1691,228,NE1 1EE,25442687,1691,15-Mar-19,Food,-692.41
1691,228,NE1 1EE,25442688,1691,15-Mar-19,Drink,10837.62
1691,228,NE1 1EE,25442689,1691,15-Mar-19,Accommodation,0
1559,246,NN2 6HT,25442699,1559,09-Mar-19,Food,1230.95
1559,246,NN2 6HT,25442700,1559,09-Mar-19,Drink,3122.38
1559,246,NN2 6HT,25442701,1559,09-Mar-19,Accommodation,0
1775,228,BS1 5EP,25442717,1775,15-Mar-19,Food,382.88
1775,228,BS1 5EP,25442718,1775,15-Mar-19,Drink,6487.86
1775,228,BS1 5EP,25442719,1775,15-Mar-19,Accommodation,0
1560,246,NN1 4EH,25442756,1560,09-Mar-19,Food,207.15
1560,246,NN1 4EH,25442757,1560,09-Mar-19,Drink,4504.38
1560,246,NN1 4EH,25442758,1560,09-Mar-19,Accommodation,0
1777,228,DH1 4PW,25442774,1777,15-Mar-19,Food,-1799.34
1777,228,DH1 4PW,25442775,1777,15-Mar-19,Drink,7136.71
1777,228,DH1 4PW,25442776,1777,15-Mar-19,Accommodation,25
1569,246,NN1 4AA,25442798,1569,09-Mar-19,Food,2755.9
1569,246,NN1 4AA,25442799,1569,09-Mar-19,Drink,2700.33
1569,246,NN1 4AA,25442800,1569,09-Mar-19,Accommodation,0
1562,246,NN6 9EZ,25442834,1562,09-Mar-19,Food,1530.09
1562,246,NN6 9EZ,25442835,1562,09-Mar-19,Drink,712.33
1562,246,NN6 9EZ,25442836,1562,09-Mar-19,Accommodation,0
1563,246,NN7 1BP,25442873,1563,09-Mar-19,Food,1931.25
1563,246,NN7 1BP,25442874,1563,09-Mar-19,Drink,980.18
1563,246,NN7 1BP,25442875,1563,09-Mar-19,Accommodation,0
788,142,LE2 2FB,25442900,788,15-Mar-19,Food,1061.43
788,142,LE2 2FB,25442901,788,15-Mar-19,Drink,1972.09
788,142,LE2 2FB,25442902,788,15-Mar-19,Accommodation,0
1564,246,SS9 1PG,25442915,1564,09-Mar-19,Food,615.72
1564,246,SS9 1PG,25442916,1564,09-Mar-19,Drink,5121.19
1564,246,SS9 1PG,25442917,1564,09-Mar-19,Accommodation,0
789,142,LE2 0QB,25442933,789,15-Mar-19,Food,240.85
789,142,LE2 0QB,25442934,789,15-Mar-19,Drink,3799.44
789,142,LE2 0QB,25442935,789,15-Mar-19,Accommodation,0
1565,246,NN2 8DJ,25442960,1565,09-Mar-19,Food,580.42
1565,246,NN2 8DJ,25442961,1565,09-Mar-19,Drink,1856.38
1565,246,NN2 8DJ,25442962,1565,09-Mar-19,Accommodation,0
687,130,E11 3AA,25442975,687,15-Mar-19,Food,480.71
687,130,E11 3AA,25442976,687,15-Mar-19,Drink,12544.04
687,130,E11 3AA,25442977,687,15-Mar-19,Accommodation,0
1140,142,LE10 0JT,25442996,1140,15-Mar-19,Food,416.96
1140,142,LE10 0JT,25442997,1140,15-Mar-19,Drink,2489.63
1140,142,LE10 0JT,25442998,1140,15-Mar-19,Accommodation,0
1852,142,LE1 6AR,25443014,1852,15-Mar-19,Food,2609.87
1852,142,LE1 6AR,25443015,1852,15-Mar-19,Drink,2703.55
1852,142,LE1 6AR,25443017,1852,15-Mar-19,Accommodation,0
1566,246,NN4 7BT,25443020,1566,09-Mar-19,Food,1299.99
1566,246,NN4 7BT,25443021,1566,09-Mar-19,Drink,2469.59
1566,246,NN4 7BT,25443022,1566,09-Mar-19,Accommodation,0
1567,246,NN7 3QB,25443062,1567,09-Mar-19,Food,883.22
1567,246,NN7 3QB,25443063,1567,09-Mar-19,Drink,902.13
1567,246,NN7 3QB,25443064,1567,09-Mar-19,Accommodation,0
1501,238,CV33 9AQ,25443086,1501,15-Mar-19,Food,1667.25
1501,238,CV33 9AQ,25443087,1501,15-Mar-19,Drink,824.18
1501,238,CV33 9AQ,25443088,1501,15-Mar-19,Accommodation,0
1007,130,SE5 9NS,25443092,1007,15-Mar-19,Food,746.16
1007,130,SE5 9NS,25443093,1007,15-Mar-19,Drink,4956.29
1007,130,SE5 9NS,25443094,1007,15-Mar-19,Accommodation,0
1568,246,NN6 8BA,25443107,1568,09-Mar-19,Food,4017.65
1568,246,NN6 8BA,25443108,1568,09-Mar-19,Drink,2511.31
1568,246,NN6 8BA,25443109,1568,09-Mar-19,Accommodation,0
1502,238,CV31 3NY,25443122,1502,15-Mar-19,Food,1462.12
1502,238,CV31 3NY,25443123,1502,15-Mar-19,Drink,1379.17
1502,238,CV31 3NY,25443124,1502,15-Mar-19,Accommodation,0
1542,242,BS1 6XG,25443161,1542,09-Mar-19,Food,1347.88
